Date,City,Cause of Death
02/01/2014,Miacatlan -  Morelos,Homicide
02/03/2014,Nuevo Laredo - Tamaulipas,Suicide
02/04/2014,Mexico -  Distrito Federal,Homicide
02/04/2014,Pochutla -  Oaxaca,Other Accident
02/06/2014,Mismaloya -  Puerto Vallarta,Air Accident
02/07/2014,Ciudad Juarez - Chihuahua,Homicide
02/09/2014,Ciudad Juarez - Chihuahua,Homicide
02/12/2014,Zihuatanejo -  Guerrero,Homicide
02/14/2014,Mazatlan -  Sinaloa,Suicide
02/16/2014,Ensenada - Baja California,Veh. Accid-Auto
02/16/2014,Tijuana - Baja California,Homicide
02/18/2014,Muzquiz - Coahuila,Other Accident
02/18/2014,Tijuana - Baja California,Homicide
02/19/2014, Victoria - Tamaulipas,Homicide
02/19/2014,Cabo San Lucas - Baja California Sur,Suicide
02/20/2014,Jocotepec - Jalisco,Homicide
02/21/2014,Mexicali - Baja California,Veh. Accid-Auto
02/23/2014,Tijuana - Baja California,Veh. Accid-Auto
02/24/2014,Coquimatlan - Nayarit,Homicide
02/24/2014,Iguala -  Guerrero,Homicide
03/01/2014,Cd. Juarez - Chihuahua,Homicide
03/01/2014,Saucillo - Chihuahua,Homicide
03/02/2014,Cancun - Quintana Roo,Homicide
03/02/2014,San Luis Rio Colorado - Sonora,Veh. Accid-Auto
03/04/2014,Cancun - Quintana Roo,Veh. Accid-Auto
03/06/2014,Cozumel - Quintana Roo,Drowning
03/08/2014,Cancun - Quintana Roo,Veh. Accid-Other
03/08/2014,Tijuana - Baja California,Veh. Accid-Auto
03/11/2014,Puebla -  Puebla,Suicide
03/14/2014,Bahia De Banderas -  Nayarit,Veh. Accid-Other
03/14/2014,Cancun - Quintana Roo,Homicide
03/14/2014,Ciudad Juarez - Chihuahua,Veh. Accid-Other
03/14/2014,Monterrey - Nuevo Leon,Homicide
03/14/2014,Tijuana - Baja California,Suicide
03/15/2014,Tijuana - Baja California,Homicide
03/16/2014,Escarcega - Campeche,Veh. Accid-Auto
03/16/2014,Nogales - Sonora,Homicide
03/16/2014,Nogales - Sonora,Homicide
03/16/2014,Playas De Rosarito - Baja California,Homicide
03/17/2014,Mexicali - Baja California,Veh. Accid-Auto
03/19/2014, Guaymas -  Sonora,Suicide
03/19/2014,Mazatlan -  Sinaloa,Maritime Accident
03/20/2014,Cabo San Lucas  - Baja California Sur,Homicide
03/23/2014,Guanajuato -  Guanajuato,Homicide
03/24/2014,Punta Prieta - Baja California,Veh. Accid-Auto
03/27/2014,Cancun -  Quintana Roo,Veh. Accid-Auto
03/28/2014,Cuernavaca -  Morelos,Homicide
03/29/2014,Celaya -  Guanajuato,Veh. Accid-Auto
03/29/2014,Villa Corona - Jalisco,Suicide
04/02/2014,Cancun - Quintana Roo,Drowning
04/03/2014,Cabo San Lucas - Baja California Sur,Other Accident
04/05/2014,Hermosillo -  Sonora,Veh. Accid-Auto
04/05/2014,La Huerta - Jalisco,Drowning
04/05/2014,Playas De Rosarito - Baja California,Homicide
04/05/2014,San Miguel De Allende -  Guanajuato,Other Accident
04/07/2014, Acaponeta - Nayarit,Homicide
04/08/2014,Acapulco -  Guerrero,Suicide
04/08/2014,Playas De Rosarito - Baja California,Homicide
04/08/2014,Playas De Rosarito - Baja California,Suicide
04/11/2014,Playas De Rosarito - Baja California,Homicide
04/12/2014,Tijuana - Baja California,Veh. Accid-Auto
04/13/2014,Tijuana - Baja California,Veh. Accid-Auto
04/17/2014,Acapulco -  Guerrero,Homicide
04/17/2014,Ensenada - Baja California,Drowning
04/17/2014,Tulum - Quintana Roo,Drowning
04/18/2014,Rio Bravo - Tamaulipas,Drowning
04/18/2014,Rio Bravo - Tamaulipas,Drowning
04/18/2014,Rio Bravo - Tamaulipas,Drowning
04/18/2014,Rio Bravo - Tamaulipas,Drowning
04/20/2014,Guadalajara - Jalisco,Veh. Accid-Auto
04/20/2014,San Miguel De Allende -  Guanajuato,Drowning
04/21/2014,Puerto Vallarta - Jalisco,Homicide
04/21/2014,Tijuana - Baja California,Homicide
04/24/2014,Riviera Maya - Quintana Roo,Drowning
04/27/2014,Ecatepec -  Mexico,Homicide
04/27/2014,Guadalajara - Jalisco,Other Accident
05/01/2014,Guadalajara - Jalisco,Homicide
05/03/2014,Nogales - Sonora,Suicide
05/04/2014, Elota -  Sinaloa,Homicide
05/04/2014,Mazatlan -  Sinaloa,Maritime Accident
05/05/2014,Mazatlan -  Sinaloa,Veh. Accid-Auto
05/09/2014,Cozumel -  Quintana Roo,Drowning
05/09/2014,Tulum - Quintana Roo,Drowning
05/11/2014,Cabo San Lucas - Baja California Sur,Suicide
05/16/2014,Isla Mujeres - Quintana Roo,Suicide
05/22/2014,Compostela - Nayarit,Drowning
05/22/2014,Cozumel - Quintana Roo,Veh. Accid-Motorcy.
05/24/2014,Ensenda - Baja California,Veh. Accid-Bus
05/25/2014,Nogales - Sonora,Homicide
05/28/2014,Hermosillo -  Sonora,Veh. Accid-Auto
05/29/2014,Sinaloa,Homicide
06/01/2014,Tijuana - Baja California,Veh. Accid-Auto
06/02/2014,Mexicali - Baja California,Homicide
06/02/2014,Playas De Rosarito - Baja California,Homicide
06/05/2014,Ensenada - Baja California,Veh. Accid-Motorcy.
06/08/2014,Nuevo Laredo - Tamaulipas,Veh. Accid-Pedestr.
06/09/2014,Matamoros - Tamaulipas,Homicide
06/09/2014,Playa Del Carmen - Quintana Roo,Veh. Accid-Motorcy.
06/16/2014,Cabo San Lucas  - Baja California Sur,Suicide
06/16/2014,Puerto Valalrta - Jalisco,Suicide
06/19/2014,Riviera Maya - Quintana Roo,Drowning
06/19/2014,Tijuana - Baja California,Homicide
06/20/2014,Concepcion Del Oro -  Zacatecas,Veh. Accid-Auto
06/21/2014,Tijuana - Baja California,Veh. Accid-Auto
06/24/2014,Ensenada - Baja California,Veh. Accid-Auto
06/24/2014,Maztlan -  Sinaloa,Drowning
06/26/2014,Ensenada - Baja California,Drowning
06/26/2014,Tecate - Baja California,Veh. Accid-Auto
06/27/2014,Cuitzeo -  Michoacan,Veh. Accid-Auto
07/02/2014,Puerto Penasco - Sonora,Drug-Related
07/02/2014,Tecoman - Colima,Homicide
07/04/2014, Canteros - Chimalhuacan,Other Accident
07/04/2014,Cholula -  Puebla,Homicide
07/06/2014,Ensenada - Baja California,Veh. Accid-Auto
07/07/2014,Amozoquillo -  Puebla,Veh. Accid-Auto
07/07/2014,Galeana - Nuevo Leon,Veh. Accid-Auto
07/10/2014,Cd. Juarez - Chihuahua,Homicide
07/10/2014,Zapopan - Jalisco,Other Accident
07/11/2014,Cd Morelos - Baja California,Drowning
07/13/2014,Tijuana - Baja California,Drug-Related
07/16/2014,La Union -  Guerrero,Homicide
07/16/2014,Tijuana - Baja California,Drug-Related
07/18/2014,Tijuana - Baja California,Drug-Related
07/19/2014,At Work - Tlalnepantla,Other Accident
07/20/2014,Playas de Rosarito - Baja California,Veh. Accid-Auto
07/20/2014,Playas de Rosarito - Baja California,Veh. Accid-Auto
07/24/2014,Cd. Victoria - Tamaulipas,Veh. Accid-Auto
07/25/2014,Tonala - Jalisco,Homicide
07/25/2014,Tonala - Jalisco,Homicide
07/30/2014,Celaya -  Guanajuato,Other Accident
07/31/2014,Santiago De Queretaro - Queretaro,Veh. Accid-Auto
08/03/2014,Atolinga - Zacatecas,Veh. Accid-Auto
08/04/2014,Nuevo Laredo - Tamaulipas,Veh. Accid-Motorcy.
08/04/2014,Tijuana - Baja California,Homicide
08/05/2014,Cd. Juarez - Lerdo - Durango,Homicide
08/06/2014,Guadalajara - Jalisco,Suicide
08/09/2014,Playa Del Carmen - Quintana Roo,Veh. Accid-Other
08/10/2014,San Jose Del Cabo - Baja Califonrnia Sur,Drowning
08/11/2014,Chapultepec Los Morales,Suicide
08/12/2014,Kantunil - Yucatan,Veh. Accid-Auto
08/13/2014,Tijuana - Baja California,Homicide
08/14/2014,Morelia -  Michoacan,Homicide
08/15/2014,Juquila -  Oaxaca,Other Accident
08/16/2014,Tijuana - Baja California,Veh. Accid-Auto
08/19/2014,Tijuana - Baja California,Homicide
08/20/2014,San Luis de la Paz -  Guanajuato,Veh. Accid-Auto
08/20/2014,Villa De Cos - Zacatecas,Veh. Accid-Auto
08/21/2014,Cd. Juarez - Chihuahua,Homicide
08/24/2014,Tecate - Baja California,Veh. Accid-Motorcy.
09/02/2014,Playas De Rosarito - Baja California,Homicide
09/07/2014, Jereguaro - Zinapecuaro -  Michoacan,Veh. Accid-Auto
09/07/2014,Colonia Benito Juarez - Acuna - Coahuila,Homicide
09/07/2014,Cozumel -  Quintana Roo,Drowning
09/11/2014,Cancun -  Quintana Roo,Other Accident
09/16/2014,Montemorelos - Nuevo Leon,Homicide
09/17/2014,San Miguel De Allende -  Guanajuato,Suicide
09/23/2014,Cd. Juarez - Chihuahua,Veh. Accid-Auto
09/24/2014, San Juan Tejupa  - Atlixco -  Puebla,Homicide
09/30/2014,Mexicali - Baja California,Homicide
10/05/2014,Cuencame - Durango,Veh. Accid-Auto
10/05/2014,Matamoros - Tamaulipas,Veh. Accid-Auto
10/05/2014,Puerto Vallarta - Jalisco,Homicide
10/06/2014,Puerto Penasco - Sonora,Drowning
10/08/2014,Cancun - Quintana Roo,Other Accident
10/08/2014,Tijuana - Baja California,Homicide
10/11/2014,Guadalajara - Jalisco,Homicide
10/12/2014,Tijuana - Baja California,Homicide
10/13/2014,Matamoros - Tamaulipas,Homicide
10/13/2014,Matamoros - Tamaulipas,Homicide
10/13/2014,Matamoros - Tamaulipas,Homicide
10/13/2014,Playas De Rosarito - Baja California,Suicide
10/13/2014,Tulum -  Quintana Roo,Other Accident
10/15/2014,Playas De Rosarito - Baja California,Other Accident
10/15/2014,San Luis Potosi - San Luis Potosi,Homicide
10/18/2014,Juventino Rosas -  Guanajuato,Suicide
10/19/2014,Palomas -  Chihuahua,Veh. Accid-Auto
10/19/2014,San Luis Rio Colorado - Sonora,Veh. Accid-Auto
10/25/2014,Riviera Maya -  Quintana Roo,Drowning
10/30/2014,Naucalpan De Juarez,Homicide
11/01/2014,Tijuana - Baja California,Other Accident
11/05/2014,Riviera Maya - Quintana Roo,Homicide
11/05/2014,San Miguel De Allende -  Guanajuato,Veh. Accid-Motorcy.
11/06/2014,La Paz - Baja California,Suicide
11/08/2014,Puerto Penasco - Sonora,Veh. Accid-Motorcy.
11/09/2014,Hermosillo -  Sonora,Homicide
11/13/2014,Tijuana - Baja California,Homicide
11/14/2014,Benito Juarez -  Sonora,Veh. Accid-Auto
11/20/2014,Colima - Colima,Homicide
11/20/2014,San Miguel De Allende -  Guanajuato,Suicide
11/23/2014,San Jose Del Cabo - Baja California Sur,Other Accident
11/29/2014,Mexicali - Baja California,Veh. Accid-Auto
12/01/2014, La Mesa - Tijuana - Baja California,Veh. Accid-Auto
12/04/2014,Atotonilco El Alto - Jalisco,Veh. Accid-Auto
12/15/2014,Cuernavaca -  Morelos,Veh. Accid-Pedestr.
12/17/2014,Tijuana - Baja California,Homicide
12/17/2014,Tijuana - Baja California,Homicide
12/19/2014,Playa Del Carmen -  Quintana Roo,Drowning
12/19/2014,Tecamachalco -  Puebla,Veh. Accid-Pedestr.
12/20/2014,Nuevo Leon,Veh. Accid-Auto
12/21/2014,Tijuana - Baja California,Veh. Accid-Auto
12/22/2014,Huejuquilla El Alto - Jalisco,Suicide
12/22/2014,San Felipe -  Guanajuato,Veh. Accid-Pedestr.
12/23/2014,Ojuelos - Mexticacan - Jalisco,Veh. Accid-Motorcy.
12/24/2014,Hermosillo -  Sonora,Homicide
12/24/2014,Sonoyta - Sonora,Veh. Accid-Auto
12/24/2014,Tijuana - Baja California,Suicide
12/26/2014,Tijuana - Baja California,Homicide
12/27/2014,Bahia de Banderas - Nayarit,Veh. Accid-Auto
12/28/2014,Tijuana - Baja California,Homicide
12/29/2014,Colonia Buenos Aires - Nogales - Sonora,Homicide
12/29/2014,Puerto Vallarta - Jalisco,Other Accident
12/30/2014,Guemez - Tamaulipas,Veh. Accid-Auto
12/30/2014,Tamaulipas,Veh. Accid-Auto
12/30/2014,Tamaulipas,Veh. Accid-Auto
01/02/2015,Tepoztlan -  Morelos,Other Accident
01/03/2015,Hidalgo -  Nuevo Leon,Other Accident
01/03/2015,Ixtlan Del Rio -  Nayarit,Homicide
01/05/2015, Empalme -  Sonora,Veh. Accid-Pedestr.
01/05/2015,Casimiro Castillo -  Jalisco,Veh. Accid-Auto
01/08/2015,Cotaxtla -  Veracruz,Homicide
01/08/2015,Ensenada -  Baja California,Veh. Accid-Auto
01/09/2015,San Luis Rio Colorado -  Sonora,Homicide
01/10/2015,Zacatecas,Veh. Accid-Auto
01/10/2015,Zacatecas,Veh. Accid-Auto
01/12/2015,Tecate -  Baja California,Homicide
01/15/2015,Akumal -  Quintana Roo,Drowning
01/17/2015,El Grullo - Jalisco,Homicide
01/18/2015, Colonel Xoco - Mexico -  Distrito Federal,Veh. Accid-Pedestr.
01/18/2015,Ciudad Miguel Aleman -  Tamaulipas,Homicide
01/21/2015,Ciudad Juarez -  Chihuahua,Suicide
01/21/2015,Playas de Rosarito -  Baja California,Drug-Related
01/22/2015,Playas De Rosarito -  Baja California,Drowning
01/28/2015,Ciudad Juarez - Chihuahua,Homicide
01/28/2015,San Juan De Los Lagos -  Jalisco,Homicide
01/29/2015,Culiacan -  Sinaloa,Veh. Accid-Auto
01/30/2015,Iguala -  Guerrero,Homicide
02/03/2015,Playas De Rosarito -  Baja California,Drowning
02/03/2015,Playas de Rosarito -  Baja California,Veh. Accid-Auto
02/03/2015,Tijuana -  Baja California,Suicide
02/03/2015,Tulum -  Quintana Roo,Suicide
02/04/2015,Ajijic -  Chapala -  Jalisco,Other Accident
02/04/2015,Ciudad Juarez -  Chihuahua,Homicide
02/04/2015,Mexico -  Distrito Federal,Suicide
02/05/2015,Ciudad Juarez -  Chihuahua,Homicide
02/05/2015,Puebla,Homicide
02/07/2015,Uruapan -  Michoacan,Homicide
02/07/2015,Villanueva -  Zacatecas,Homicide
02/11/2015,Mahahual -  Quintana Roo,Drowning
02/12/2015,Tlapa -  Guerrero,Homicide
02/13/2015,Tacambaro -  Michoacan,Veh. Accid-Pedestr.
02/13/2015,Tlaquepaque -  Jalisco,Homicide
02/16/2015,Tlaxco -  Tlaxcala,Veh. Accid-Auto
02/16/2015,Tlaxco -  Tlaxcala,Veh. Accid-Auto
02/16/2015,Tlaxco -  Tlaxcala,Veh. Accid-Auto
02/18/2015,Ensenada -  Baja California,Other Accident
02/18/2015,Uriangato -  Guanajuato,Veh. Accid-Motorcy.
02/20/2015,Galeana -  Nuevo Leon,Veh. Accid-Auto
02/22/2015,Reynosa -  Tamaulipas,Veh. Accid-Auto
02/23/2015,Nuevo Vallarta -  Bahia De Banderas -  Nayarit,Drowning
02/24/2015,San Joaquin -  Mazatlan -  Sinaloa,Homicide
02/25/2015,San Luis De La Paz -  Guanajuato,Homicide
02/25/2015,Tijuana -  Baja California,Homicide
03/04/2015,San Luis Potosi -  San Luis Potosi,Veh. Accid-Pedestr.
03/05/2015,Tijuana -  Baja California,Veh. Accid-Auto
03/12/2015,Chahuites -  Oaxaca,Suicide
03/12/2015,Quintana Roo,Veh. Accid-Auto
03/15/2015,Culiacan -  Sinaloa,Homicide
03/15/2015,San Pedro Pochutla -  Oaxaca,Drowning
03/17/2015,Yucatan,Maritime Accident
03/20/2015,Bahia de Banderas -  Nayarit,Suicide
03/20/2015,Bahia de Banderas -  Nayarit,Suicide
03/22/2015,Vista Hermosa -  Michoacan,Veh. Accid-Auto
03/23/2015,Cancun -  Quintana Roo,Drowning
03/23/2015,Ixtlan De Los Hervores -  Michoacan,Veh. Accid-Auto
03/28/2015,Iguala -  Guerrero,Homicide
03/28/2015,San Miguel de Allende -  Guanajuato,Drowning
03/31/2015,Playas De Rosarito -  Baja California,Drowning
04/01/2015,Culiacan Sinaloa -  Mexico,Homicide
04/02/2015,Iguala -  Guerrero,Homicide
04/02/2015,San Juan Cacahuatepec -  Oaxaca,Veh. Accid-Auto
04/03/2015,Ciudad Juarez -  Chihuahua,Homicide
04/05/2015,Tijuana -  Baja California,Veh. Accid-Auto
04/07/2015,Cancun -  Quintana Roo,Suicide
04/08/2015,Mazatlan -  Sinaloa,Veh. Accid-Auto
04/10/2015,Tampico -  Tamaulipas,Veh. Accid-Auto
04/11/2015,Playas de Rosarito -  Baja California,Drug-Related
04/13/2015,Chihuahua,Other Accident
04/14/2015,Tijuana -  Baja California,Homicide
04/16/2015,Todos Santos -  La Paz -  Baja California Sur,Suicide
04/17/2015,Villa Coronado -  Chihuahua,Homicide
04/22/2015,Cancun -  Quintana Roo,Drowning
04/22/2015,Chapala - Jalisco,Veh. Accid-Pedestr.
04/24/2015,La Paz -  Baja California Sur,Veh. Accid-Motorcy.
04/25/2015,Culiacan -  Sinaloa,Homicide
04/26/2015,Ciudad Juarez -  Chihuahua,Homicide
04/29/2015,Ciudad Manuel Doblado -  Guanajuato,Homicide
04/30/2015,General Plutarco Elias Calles -  Sonora,Veh. Accid-Auto
04/30/2015,Tijuana -  Baja California,Homicide
05/01/2015,Puerto Vallarta -  Jalisco,Other Accident
05/02/2015,Playas De Rosarito -  Baja California,Homicide
05/02/2015,Tijuana -  Baja California,Drug-Related
05/03/2015,Matamoros -  Tamaulipas,Homicide
05/03/2015,San Miguel del Valle -  Oaxaca,Other Accident
05/03/2015,Tijuana -  Baja California,Drug-Related
05/06/2015,Ciudad Juarez -  Chihuahua,Homicide
05/06/2015,Morelos -  Zinacantepec,Veh. Accid-Pedestr.
05/07/2015,Tijuana -  Baja California,Homicide
05/08/2015,Ecatepec De Morelos,Veh. Accid-Motorcy.
05/12/2015,Guadalajara -  Jalisco,Veh. Accid-Auto
05/15/2015,Culiacan -  Sinaloa -  Mexico,Homicide
05/19/2015,Ajijic -  Chapala -  Jalisco,Drowning
05/21/2015,Juchitan -  Oaxaca,Homicide
05/22/2015,Nuevo Laredo -  Tamaulipas,Homicide
05/23/2015,Coahuila,Homicide
05/25/2015,Gomez Palacio -  Durango,Homicide
05/28/2015,Huaniqueo -  Michoacan,Veh. Accid-Auto
06/01/2015,Magdalena -  Sonora,Veh. Accid-Motorcy.
06/01/2015,San Pedro Garza Garcia -  Nuevo Leon,Suicide
06/02/2015,Puerto Vallarta -  Jalisco,Suicide
06/03/2015,Loreto -  Baja California Sur,Drowning
06/04/2015,Othon P. Blanco -  Quintana Roo,Homicide
06/06/2015,Ensenada -  Baja California,Veh. Accid-Auto
06/06/2015,Ensenada -  Baja California,Veh. Accid-Auto
06/07/2015,Ciudad Juarez -  Chihuahua,Drug-Related
06/08/2015,Rio Bravo -  Tamaulipas,Veh. Accid-Auto
06/09/2015,Nogales -  Sonora,Homicide
06/10/2015,Arteaga -  Michoacan,Drowning
06/11/2015,Ensenada -  Baja California,Veh. Accid-Auto
06/11/2015,Tijuana -  Baja California,Homicide
06/12/2015,San Miguel De Allende -  Guanajuato,Homicide
06/13/2015,Agua Prieta -  Sonora,Veh. Accid-Auto
06/14/2015,Ciudad Juarez -  Chihuahua,Homicide
06/21/2015,Ciudad Juarez -  Chihuahua,Homicide
06/24/2015,Cancun -  Quintana Roo,Drowning
06/25/2015,Santa Maria De La Paz -  Zacatecas,Homicide
06/27/2015,Ciudad Hidalgo -  Michoacan,Veh. Accid-Pedestr.
06/29/2015,Chihuahua -  Chihuahua,Veh. Accid-Auto
06/30/2015,Bucerias -  Nayarit,Suicide
07/01/2015,Baja California,Drug-Related
07/01/2015,Baja California,Homicide
07/01/2015,Baja California,Homicide
07/02/2015,Chihuahua,Homicide
07/02/2015,Zacatecas,Other Accident
07/03/2015,Colima,Veh. Accid-Auto
07/05/2015,Michoacan,Homicide
07/06/2015,Jalisco,Suicide
07/06/2015,Sonora,Homicide
07/07/2015,Zacatecas,Other Accident
07/08/2015,Chihuahua,Homicide
07/08/2015,Tamaulipas,Homicide
07/08/2015,Tamaulipas,Homicide
07/09/2015,Jalisco,Suicide
07/10/2015,Quintana Roo,Drowning
07/15/2015,Guerrero,Other Accident
07/20/2015,Baja California,Homicide
07/20/2015,Tamaulipas,Veh. Accid-Auto
07/20/2015,Tamaulipas,Veh. Accid-Auto
07/21/2015,Oaxaca,Homicide
07/22/2015,Guerrero,Homicide
07/23/2015,Baja California,Veh. Accid-Auto
07/23/2015,Baja California,Veh. Accid-Auto
07/24/2015,Sonora,Veh. Accid-Auto
07/24/2015,Sonora,Veh. Accid-Auto
07/26/2015,Baja California Sur,Drowning
07/27/2015,Veracruz,Veh. Accid-Auto
08/01/2015,Nuevo Leon,Veh. Accid-Auto
08/02/2015,Puebla,Homicide
08/05/2015,Baja California,Drug-Related
08/05/2015,Toluca,Veh. Accid-Auto
08/06/2015,Distrito Federal,Other Accident
08/08/2015,Veracruz,Veh. Accid-Auto
08/11/2015,Jalisco,Suicide
08/11/2015,Veracruz,Veh. Accid-Auto
08/12/2015,Nayarit,Homicide
08/15/2015,Baja California,Homicide
08/15/2015,Baja California,Veh. Accid-Auto
08/17/2015,Sonora,Drug-Related
08/18/2015,Baja California,Homicide
08/18/2015,Guanajuato,Suicide
08/19/2015,Campeche,Other Accident
08/23/2015,Guerrero,Homicide
08/23/2015,Guerrero,Suicide
08/24/2015,Baja California Sur,Homicide
08/28/2015,Guanajuato,Other Accident
08/28/2015,Oaxaca,Veh. Accid-Auto
08/28/2015,Oaxaca,Veh. Accid-Auto
08/28/2015,Oaxaca,Veh. Accid-Auto
08/30/2015,Quintana Roo,Homicide
09/04/2015,Baja California,Drowning
09/04/2015,Sonora,Veh. Accid-Auto
09/05/2015,Baja California,Drowning
09/05/2015,Nuevo Leon,Veh. Accid-Auto
09/06/2015,Morelos,Homicide
09/10/2015,Guerrero,Homicide
09/16/2015,Chihuahua,Veh. Accid-Auto
09/17/2015,Distrito Federal,Veh. Accid-Pedestr.
09/17/2015,Jalisco,Other Accident
09/17/2015,Sonora,Other Accident
09/18/2015,Coahuila,Veh. Accid-Bus
09/21/2015,Jalisco,Drowning
09/26/2015,Nuevo Leon,Other Accident
09/26/2015,Tamaulipas,Homicide
09/29/2015,Jalisco,Suicide
09/30/2015,Tamaulipas,Homicide
10/02/2015,Baja California,Veh. Accid-Auto
10/07/2015,San Luis Potosi,Suicide
10/09/2015,Chihuahua,Veh. Accid-Pedestr.
10/10/2015,Coahuila,Homicide
10/16/2015,Baja California,Drowning
10/21/2015,Jalisco,Veh. Accid-Pedestr.
10/22/2015,Guanajuato,Veh. Accid-Motorcy.
10/25/2015,Guanajuato,Homicide
10/25/2015,Tijuna -  Baja California,Suicide
10/26/2015,Chihuahua,Other Accident
10/26/2015,Tamaulipas,Homicide
11/02/2015,Guanajuato,Homicide
11/03/2015,Hidalg,Other Accident
11/03/2015,Jalisco,Suicide
11/03/2015,Nayarit,Homicide
11/03/2015,Oaxaca,Veh. Accid-Motorcy.
11/04/2015,Baja California,Veh. Accid-Motorcy.
11/05/2015,Baja California,Drowning
11/08/2015,Baja California Sur,Other Accident
11/09/2015,Quintana Roo,Other Accident
11/10/2015,San Luis Potosi,Veh. Accid-Auto
11/16/2015,Puebla,Homicide
11/18/2015,Jalisco,Homicide
11/18/2015,Tijuana - Baja California,Other Accident
11/21/2015,Baja California,Veh. Accid-Pedestr.
11/22/2015,Jalisco,Other Accident
11/22/2015,Zacatecas,Veh. Accid-Auto
11/25/2015,Coahuila,Suicide
11/28/2015,Sonora,Veh. Accid-Auto
12/01/2015,Zacatecas,Homicide
12/04/2015,Jalisco,Homicide
12/06/2015,Baja California,Suicide
12/06/2015,Sinaloa,Drowning
12/07/2015,Morelos,Drowning
12/09/2015,Baja California,Other Accident
12/09/2015,Quintana Roo,Drowning
12/12/2015,Baja California,Veh. Accid-Auto
12/13/2015,Baja California,Veh. Accid-Pedestr.
12/14/2015,Puebla,Veh. Accid-Pedestr.
12/15/2015,Baja California Sur,Drowning
12/16/2015,Baja California,Homicide
12/18/2015,Guerrero,Veh. Accid-Auto
12/20/2015,Baja California,Veh. Accid-Auto
12/21/2015,Oaxaca,Veh. Accid-Auto
12/21/2015,Quintana Roo,Drowning
12/22/2015,Jalisco,Other Accident
12/22/2015,Quintana Roo,Drowning
12/24/2015,Zacatecas,Veh. Accid-Auto
12/25/2015,Baja California Sur,Veh. Accid-Auto
12/25/2015,Oaxaca,Homicide
12/28/2015,Baja California,Drowning
12/29/2015,Jalisco,Other Accident
12/29/2015,Michoacan,Other Accident
12/29/2015,Sonora,Other Accident
12/30/2015,Baja California,Homicide
12/30/2015,Quintana Roo,Suicide
01/02/2016,Cohauila,Veh. Accid-Auto
01/03/2016,Sonora,Veh. Accid-Auto
01/04/2016,Nuevo Leon,Veh. Accid-Auto
01/04/2016,Tamaulipas,Veh. Accid-Auto
01/07/2016,Chihuahua,Other Accident
01/07/2016,Coahuila,Veh. Accid-Auto
01/08/2016,Baja California,Homicide
01/18/2016,Baja California,Suicide
01/18/2016,Baja California,Drowning
01/19/2016,Quintana Roo,Veh. Accid-Auto
01/20/2016,Michoacan,Veh. Accid-Auto
01/21/2016,Guerrero,Drowning
01/23/2016,Michoacan,Veh. Accid-Auto
01/23/2016,Quintana Roo,Drowning
01/31/2016,Guerrero,Other Accident
02/01/2016,Baja California,Other Accident
02/04/2016,Baja California,Homicide
02/07/2016,Durango,Drowning
02/09/2016,Quintana Roo,Drowning
02/10/2016,Zacatecas,Veh. Accid-Auto
02/11/2016,Sinaloa,Homicide
02/11/2016,Tamaulipas,Veh. Accid-Auto
02/13/2016,Baja California,Other Accident
02/13/2016,Nuevo Laredo,Homicide
02/13/2016,Puebla,Suicide
02/18/2016,Guanajuato,Veh. Accid-Auto
02/18/2016,Sinaloa,Homicide
02/19/2016,Chihuahua,Other Accident
02/20/2016,Quintana Roo,Other Accident
02/20/2016,Quintana Roo,Drowning
02/23/2016,Baja California,Homicide
02/24/2016,Durango,Suicide
02/25/2016,Colima,Homicide
02/25/2016,Jalisco,Other Accident
02/27/2016,Baja California,Homicide
02/27/2016,Baja California,Veh. Accid-Auto
02/27/2016,Baja California,Veh. Accid-Auto
02/27/2016,Oaxaca,Drowning
02/29/2016,Chihuahua,Homicide
03/02/2016,Quintana Roo,Homicide
03/08/2016,Jalisco,Veh. Accid-Pedestr.
03/08/2016,Quintana Roo,Veh. Accid-Auto
03/08/2016,Quintana Roo,Drowning
03/08/2016,Quintana Roo,Veh. Accid-Auto
03/08/2016,Sinaloa,Suicide
03/09/2016,Jalisco,Veh. Accid-Auto
03/09/2016,Quintana Roo,Drowning
03/11/2016,Puebla,Suicide
03/11/2016,San Luis Potosi,Veh. Accid-Auto
03/12/2016,Chihuahua,Homicide
03/13/2016,Baja California,Veh. Accid-Motorcy.
03/16/2016,Baja California Sur,Veh. Accid-Motorcy.
03/16/2016,Estado de Mexico,Homicide
03/20/2016,Jalisco,Drowning
03/22/2016,Baja California Sur,Drug-Related
03/22/2016,Quintana Roo,Drowning
03/23/2016,Chihuahua,Other Accident
03/23/2016,Chihuahua,Other Accident
03/23/2016,Quintana Roo,Drowning
03/23/2016,Tamaulipas,Drowning
03/24/2016,Jalisco,Homicide
03/24/2016,Quintana Roo,Other Accident
03/24/2016,Sinaloa,Veh. Accid-Motorcy.
03/27/2016,Baja California,Homicide
03/27/2016,Jalisco,Suicide
03/27/2016,Mexico Distrito Federal,Veh. Accid-Auto
03/27/2016,Oaxaca,Drowning
03/29/2016,Zacatecas,Veh. Accid-Auto
03/30/2016,Guanajuato,Homicide
04/02/2016,Baja California,Veh. Accid-Auto
04/02/2016,Baja California,Veh. Accid-Auto
04/02/2016,Quintana Roo,Veh. Accid-Auto
04/02/2016,Quintana Roo,Veh. Accid-Motorcy.
04/03/2016,Baja California,Veh. Accid-Auto
04/03/2016,Baja California,Suicide
